Label,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Inbound,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,label_encoded
Infiltration,0.09132364,0.1930551,0.16167808,0.066647045,0.16772388,0.08383001,0.030382184,0.13069822,0.10812711,0.19678845,0.004511607,0.28992236,0.09929427,0.0037374524,0.2665617,0.20061588,0.21528442,0.14703889,0.12547162,0.09228037,0.17522983,0.1728462,0.21843275,0.2346231,0.03170955,0.14220124,0.121053986,0.114073195,0.28755987,0.011780392,0.15531255,0.1273008,0.03534527,0.28713313,0.003325471,0.11534063,0.1769349,0.19217642,0.23554228,0.009594478,0.0057324795,0.03901863,0.01921373,0.2483947,0.2519863,0.038436085,0.06305689,0.13601263,0.099558815,0.025130544,0.1887914,0.29173294,0.24299319,0.10035738,0.13106932,0.29242834,0.008044843,0.13393246,0.058427583,0.025593547,0.2125692,0.11510317,0.07386989,0.056573194,0.21903776,0.034901913,0.22921863,0.2679398,0.06957387,0.292927,0.051294576,0.15719132,0.23878638,0.08206453,0.012387329,0.15606572,0.15323074,0.04443364,8
Bot,0.49678162,0.19275972,0.24856758,0.22270085,0.07674685,0.11745731,0.053698424,0.014897712,0.2924212,0.20952317,0.18067978,0.096201375,0.18431923,0.16616939,0.2850507,0.5348791,0.1882051,0.16155764,0.11362758,0.00614848,0.18362561,0.21390182,0.15330084,0.2069099,0.038321998,0.08354851,0.27019972,0.29401538,0.026088793,0.06879654,0.22082984,0.06356693,0.26201314,0.0585933,0.2724884,0.24774253,0.07494969,0.1669369,0.13944602,0.20958135,0.108345546,0.12347537,0.17654061,0.14084163,0.23622873,0.082482845,0.11205466,0.2724974,0.065130934,0.11502178,0.067352876,0.057873774,0.18885511,0.20049454,0.2898585,0.11735484,0.14772373,0.16560243,0.07877902,0.20979455,0.28871292,0.0493377,0.2863175,0.08213165,0.18490812,0.14162849,0.12560709,0.020573046,0.10405428,0.036303896,0.24440375,0.07481146,0.2571642,0.06063208,0.10723012,0.0001944533,0.23861262,0.26349288,1
SSH-Patator,0.5871035,0.07865985,0.02825357,0.09894457,0.19252284,0.14894591,0.19437192,0.14804533,0.19223648,0.13080387,0.2539051,0.016176874,0.06681596,0.02047767,0.06617159,0.030804977,0.25485903,0.1415693,0.06818704,0.10772377,0.059067767,0.18562923,0.15994479,0.19618909,0.19096972,0.11820182,0.16952272,0.13748638,0.097936876,0.25456265,0.13786075,0.062086232,0.077067755,0.15527235,0.25126445,0.16495788,0.1427856,0.09925981,0.033215743,0.045032788,0.16393326,0.13275838,0.13229597,1.0,0.08883091,0.2568702,1.0,0.14621143,0.037736345,0.13122587,0.089280404,0.21474458,0.10932879,0.11767539,0.18455404,0.1260767,0.24964273,0.091627836,0.02874309,0.27625993,0.09521649,0.07635288,0.27094,0.1835547,0.13757056,0.10010184,0.005885236,0.14326921,0.048941422,0.1858035,0.03314568,0.29175523,0.013089712,0.035805378,0.14761713,0.20967744,0.22703229,0.28023276,10
SSH-Patator,0.39634758,0.19148648,0.15322153,0.11073074,0.124227524,0.14279841,0.15390489,0.21638921,0.2648783,0.1439781,0.17483176,0.22703463,0.18434393,0.17820814,0.11964967,0.20003521,0.19725788,0.2332324,0.012297721,0.10037957,0.29329738,0.1755935,0.032261334,0.13193415,0.06077896,0.12541245,0.15659298,0.005615161,0.076059304,0.094548605,0.29952526,0.07205052,0.13105819,0.28939867,0.25666335,0.060897175,0.13644798,0.123045474,0.079603985,0.099146254,0.13698514,0.23107651,0.25305924,1.0,0.19014601,0.24445243,1.0,0.083502695,0.16284767,0.24574389,0.29570654,0.08054883,0.06438615,0.0017126697,0.06508002,0.19018586,0.18470472,0.046673495,0.22837543,0.23013735,0.16620134,0.015500626,0.23303083,0.22038452,0.060492225,0.02248021,0.12409507,0.2643719,0.23974627,0.20660976,0.278876,0.189224,0.13541335,0.24214461,0.028569926,0.24281962,0.055598617,0.026654132,10
DoS Slowhttptest,0.8333491,0.28131047,0.19188003,0.28552258,0.054841027,0.15124232,0.081986606,0.168791,0.21961808,0.29841477,0.19151373,0.29105943,0.16940545,0.00828609,0.22975467,0.027581219,0.122797616,0.10137331,0.23046213,0.089577824,0.11135313,0.15734823,0.0865514,0.19844596,0.16577527,0.06491716,0.00093999447,0.28691098,0.26707655,0.17304789,0.12003181,0.24492174,0.12708838,0.22154774,0.22339594,0.1919279,0.23023568,0.29690832,0.133986,0.09609511,0.18742776,0.0064587863,0.21162762,0.08211384,0.24915266,0.17329343,0.25270796,0.2891757,0.20609358,0.26420358,0.04188564,0.17864971,0.18290718,0.014016451,0.052166127,0.037516188,0.005300112,0.111814976,0.18448193,0.21099837,0.2937892,0.101679645,0.058484748,0.29710913,0.071850345,0.14681451,0.15442663,0.009752376,0.23998469,0.15998222,0.2728697,0.004661946,0.021714523,0.25348702,0.14834253,0.0334988,0.22457665,0.028839737,5
DDoS,0.07089101,0.0627555,0.09073435,0.00746845,0.18477063,0.05759446,0.29924697,0.10488303,0.22172953,0.27542293,0.0470236,0.10348804,0.22754993,0.96715045,0.8959581,0.19458027,0.03173129,0.19723701,0.23364854,0.14840968,0.18824778,0.22725667,0.11406041,0.12337063,0.09947727,0.07250225,0.20728791,0.047174696,0.20418517,0.0029474192,0.19850917,0.039460376,0.22515541,0.22005245,0.13130957,0.06819557,0.12555553,0.06394668,0.2924911,0.2683415,0.20460567,0.015120091,0.22276065,1.0,0.26427075,0.26288712,0.079973735,0.25995493,0.11274658,0.10079866,0.20221673,0.1962992,0.24415077,0.048113372,0.06281527,0.20353794,0.0203262,0.07120709,0.027307935,0.26655206,0.022557769,0.08174112,0.05619752,0.17804451,0.25551775,0.29702297,0.117763795,0.060685657,0.21946816,0.03833504,0.20359358,0.069326706,0.1929862,0.060416635,0.22221798,0.0963643,0.21987303,0.019795021,2
Web Attack - Brute Force,0.15804923,0.03929243,0.2786739,0.20304485,0.27773586,0.46490923,0.018339334,0.17440291,0.17666657,0.23093905,0.18637617,0.25486183,0.29425922,0.094587594,0.0234888,0.24103047,0.27019116,0.09128452,0.01738253,0.23351221,0.04405848,0.19883691,0.094631255,0.060592894,0.2293323,0.12359037,0.07449755,0.08703154,0.06642537,0.28799674,0.19607903,0.16929674,0.004391337,0.100056715,0.22865085,0.2624062,0.1250258,0.24529558,0.11620707,0.14145665,0.24838977,0.0890684,0.28922027,0.03917733,0.25797284,0.16026485,1.0,0.04182834,0.052886367,0.0615274,0.048167925,0.26512495,0.109861016,0.1958403,0.06593239,0.10303742,0.010399295,0.06807003,0.010455219,0.044006135,0.20152837,0.29270887,0.02327103,0.05692813,0.27620932,0.10700893,0.2823377,0.18213509,0.20602582,0.26813227,0.206516,0.009610413,0.074048705,0.20860603,0.11379858,0.22611493,0.10778455,0.08052732,11
DoS GoldenEye,0.2862448,0.26191372,0.2202666,0.1488839,0.08523274,0.0595467,0.2618296,0.24965113,0.12560037,0.18560702,0.08341113,0.27816564,0.12119294,0.8707435,0.02008319,0.15777741,0.037882235,0.13098471,0.24736644,0.053601794,0.258122,0.10252957,0.090597354,0.0802396,0.19710019,0.027077207,0.10262981,0.2597064,0.16369623,0.10403682,0.14051959,0.056224566,0.12762712,0.09765638,0.23285072,0.056622963,0.19101612,0.04156079,0.24892537,0.026888942,0.1774351,0.26034394,0.2798887,0.25897843,0.11284524,0.29516098,0.03206721,0.21686828,0.14362946,0.017131014,0.15750594,0.02413716,0.15133736,0.14442469,0.20927782,0.09001916,0.27206558,0.07561653,0.059368752,0.04453571,0.28634322,0.23639989,0.18183182,0.22827722,0.078122854,0.16215049,0.06616248,0.08293517,0.06549185,0.29198077,0.10014335,0.2105848,0.032780334,0.11355653,0.11850934,0.23657279,0.19186771,0.08262149,3
DoS Slowloris,0.8860869,0.159395,0.025842773,0.12674809,0.099231355,0.12952398,0.14158462,0.07486367,0.15318589,0.29542384,0.28674227,0.05217132,0.0031247041,0.02458281,0.291097,0.025979143,0.050701227,0.22791655,0.26250845,0.11578668,0.1378409,0.08111691,0.14555207,0.26495755,0.15249328,0.20568788,0.17249009,0.18531708,0.19928533,0.28331858,0.27406067,0.18798535,0.19021612,0.040605135,0.014310766,0.25259218,0.04580463,0.23513229,0.1391917,0.23652619,0.22851259,0.002431735,0.057840567,0.2072317,0.055689234,0.28125164,0.26183432,0.08165385,0.20466006,0.120506324,0.049060687,0.25750136,0.005367699,0.09233637,0.02707884,0.07882258,0.18316492,0.037643734,0.06189042,0.027865283,0.24495982,0.2845659,0.29707143,0.28636757,0.044854563,0.11287767,0.049185537,0.12511832,0.070238434,0.24729477,0.08870087,0.1645584,0.20157874,0.12078057,0.28610387,0.26737052,0.26592073,0.12615591,6
SSH-Patator,0.20170604,0.13993353,0.28084514,0.0711025,0.27610838,0.040271282,0.2384367,0.11690126,0.031023646,0.22744414,0.22921826,0.20278142,0.2715383,0.1506852,0.14431043,0.23276606,0.05039662,0.20742421,0.13313055,0.1924399,0.015431216,0.26499918,0.15264155,0.040825825,0.14518267,0.16345882,0.19105314,0.056038834,0.1228844,0.123579174,0.2998842,0.02708956,0.0007526538,9.2738665e-05,0.055836603,0.14401385,0.27140427,0.22378603,0.03387723,0.2913469,0.103497304,0.12798586,0.005527213,1.0,0.23685975,0.2582115,1.0,0.061515816,0.11561556,0.09426358,0.014969197,0.23080511,0.0025316526,0.06459114,0.054121323,0.12562867,0.0014076515,0.29249415,0.15161864,0.27005407,0.09329446,0.12321935,0.06553669,0.02031349,0.11012909,0.10217738,0.19530015,0.03504455,0.21830365,0.15659717,0.009308144,0.11301941,0.11217251,0.012180479,0.032678925,0.19494028,0.10236734,0.24873826,10
DDoS,0.03170635,0.19449261,0.2306705,0.0036441819,0.25510383,0.19675295,0.24181962,0.100915045,0.22078484,0.03487195,0.19698006,0.2607482,0.08497443,0.8263511,0.84154093,0.019552179,0.28340343,0.21554339,0.073437124,0.16616057,0.17894673,0.28992814,0.10623191,0.0054898844,0.06015136,0.07527055,0.11933326,0.14013383,0.20294817,0.06464349,0.1278823,0.065013394,0.11641136,0.12681335,0.19316058,0.24498324,0.009214186,0.2867949,0.29932177,0.24836099,0.21175413,0.21561135,0.15414158,1.0,0.09574361,0.02925175,0.1643379,0.24275777,0.08801455,0.23433876,0.26071343,0.20278813,0.05918167,0.24587505,0.14088757,0.16795692,0.18224563,0.2020418,0.14467691,0.18064852,0.024851182,0.019337447,0.2885069,0.18140224,0.15330973,0.23460966,0.061377652,0.14006832,0.21018106,0.10471108,0.0626211,0.29009598,0.25667158,0.25150502,0.14854947,0.28918353,0.26272544,0.193845,2
PortScan,0.021386655,0.04347854,0.23519725,0.095822945,0.20787822,0.20165776,0.13028349,0.05063138,0.19053826,0.16540134,0.12965308,0.25029173,0.09209942,0.17505024,0.7265115,0.004879474,0.28112173,0.115011565,0.058474902,0.03278171,0.01233372,0.17690311,0.28611284,0.2624046,0.18256164,0.24625348,0.1259919,0.15145831,0.2862526,0.050881732,0.1522458,0.26802063,0.11061439,0.04580387,0.011246631,0.16072807,0.077818856,0.01425055,0.0070202993,0.05472459,0.04647003,0.046789955,0.08394248,1.0,0.2612142,0.11949695,0.055170197,0.22053094,0.007651098,0.2326843,0.18084598,0.27298093,0.025611533,0.19273815,0.23697184,0.1818821,0.058453724,0.21147978,0.07011834,0.2378978,0.029039154,0.0059899227,0.19468032,0.22029449,0.2695197,0.051112033,0.11174415,0.07198953,0.0063561047,0.26709723,0.110218175,0.075743236,0.078394,0.17570701,0.11980012,0.1371741,0.1250188,0.29064393,9
BENIGN,0.3227291,0.24940114,0.2681266,0.03049871,0.29164496,0.13125052,0.06535326,0.21322963,0.23235264,0.00016323608,0.09752448,0.14050859,0.2547241,0.10955073,0.22551373,0.2794178,0.28247803,0.067548774,0.18523172,0.14301106,0.18485135,0.16394001,0.2713895,0.21979752,0.16380847,0.29920766,0.28162202,0.044916183,0.19073638,0.28075197,0.25350916,0.26821217,0.18501256,0.0234287,0.005105089,0.09048876,0.1848963,0.2776428,0.118267395,0.1880447,0.16008325,0.07080158,0.0940977,0.11195078,0.2293672,0.20056485,1.0,0.29740125,0.08954024,0.21995248,0.033188574,0.13550209,0.23345234,0.14344597,0.17574784,0.14333662,0.06771832,0.2613401,0.1991479,0.22296777,0.28473455,0.20772341,0.019491462,0.18881677,0.15151985,0.06645401,0.17798133,0.20191118,0.16774347,0.045968216,0.19051471,0.0074487394,0.047829818,0.23946294,0.14695258,0.17716876,0.10175995,0.16982543,0
FTP-Patator,0.3932816,0.109000966,0.026110154,0.17712769,0.0011703926,0.26157525,0.06929148,0.054989655,0.291261,0.04296302,0.23638536,0.05615836,0.2787023,0.16228436,0.20529917,0.07265004,0.009984186,0.1590976,0.04772109,0.07607588,0.13523349,0.21629263,0.07839434,0.09144763,0.1808417,0.09269929,0.20526174,0.18824299,0.035316836,0.2034385,0.24705516,0.2793577,0.08907692,0.21308753,0.17961814,0.128109,0.29145554,0.28218028,0.21881045,0.14406832,0.17268552,0.051485274,0.19290891,1.0,0.02213499,0.09686481,1.0,0.12486123,0.10157112,0.18568045,0.19743595,0.09693302,0.08325216,0.102296844,0.00092810986,0.27864453,0.029897032,0.095599204,0.27708483,0.04720059,0.1856578,0.16087976,0.10344723,0.049443226,0.2831342,0.094717786,0.03046284,0.06272806,0.1773044,0.25106817,0.20289178,0.1682387,0.26086152,0.091687314,0.015098777,0.27793726,0.19749323,0.0064069056,7
DoS GoldenEye,0.1626121,0.1712976,0.12973413,0.1864137,0.06724054,0.23998058,0.1274181,0.2503725,0.061696943,0.26372394,0.094367936,0.22519565,0.11274938,0.6252393,0.110747576,0.09145976,0.0951747,0.24559054,0.2756516,0.10906437,0.12363483,0.1913872,0.23975082,0.15237473,0.057052832,0.03573597,0.2773839,0.12390964,0.014148604,0.07744198,0.28888798,0.084026515,0.29434413,0.034304578,0.035620965,0.28039342,0.23429309,0.087929964,0.107230276,0.111709684,0.28623566,0.25728834,0.10296343,0.08586339,0.082073,0.17938733,0.028353319,0.24665564,0.08232468,0.11599606,0.07713201,0.24119848,0.11803194,0.25120136,0.2976676,0.036944248,0.154975,0.29717293,0.006681047,0.20643514,0.13092001,0.100116484,0.15294461,0.23725614,0.25722706,0.20639338,0.1573173,0.063887805,0.0096315285,0.13742808,0.16498381,0.2186529,0.25747445,0.046798293,0.041243266,0.26781783,0.084344305,0.047580667,3
Infiltration,0.16787083,0.11675516,9.44282e-05,0.03846093,0.19338161,0.17485519,0.16319609,0.007462896,0.27095857,0.26296252,0.089098044,0.123398155,0.10006235,0.023091719,0.03328169,0.26894325,0.032997757,0.00824404,0.14872347,0.06382985,0.2546412,0.04380121,0.20916878,0.046170577,0.039864574,0.09644991,0.08866034,0.0029174066,0.2073958,0.13398394,0.17869736,0.078561686,0.09817133,0.13113506,0.01716551,0.22258554,0.0591787,0.12809394,0.27857345,0.1670606,0.014177858,0.16785714,0.24153025,0.2681169,0.051336575,0.13830051,0.07122833,0.22509196,0.054551084,0.22215359,0.24141532,0.019525677,0.08170682,0.13481702,0.10213523,0.27528018,0.034484126,0.0117725,0.19237904,0.22656542,0.012455575,0.15204905,0.26977536,0.08417045,0.280898,0.19011165,0.05852459,0.033431727,0.0923404,0.1359907,0.10471572,0.29727328,0.15366732,0.0063531706,0.041253418,0.12893437,0.045586225,0.27706766,8
Web Attack - SQLi,0.23857725,0.0055460706,0.103386685,0.14180103,0.03853631,0.31785035,0.017360497,0.2166873,0.28813803,0.058929063,0.067688845,0.2731059,0.21668592,0.26636088,0.041336592,0.10179598,0.078099534,0.070677824,0.11067936,0.26687095,0.10038967,0.061327208,0.18402475,0.0013671278,0.23386179,0.27137792,0.011835229,0.2810449,0.24480934,0.0671954,0.29270297,0.17901589,0.21367744,0.15816285,0.031632658,0.27804953,0.16098405,0.22260557,0.14007412,0.08909992,0.12131323,0.15458363,0.23321629,0.29561755,0.26864707,0.2952377,1.0,0.24197465,0.089931384,0.10977265,0.17709439,0.27648535,0.07392417,0.04344599,0.16133215,0.025351705,0.08746692,0.07205018,0.05123859,0.20528597,0.22796798,0.19207732,0.13383149,0.23795857,0.09344172,0.017732523,0.072785385,0.25444052,0.076114684,0.21180734,0.21909861,0.2280763,0.13295533,0.28676862,0.18406636,0.02999874,0.25767887,0.17653748,12
SSH-Patator,0.31197616,0.12235217,0.12718518,0.11689601,0.1318592,0.17591423,0.12598944,0.2318951,0.21109962,0.18439746,0.24543467,0.040478215,0.13268586,0.27120486,0.075061545,0.18931259,0.20186202,0.17029478,0.034416255,0.20328496,0.027039351,0.2911194,0.25769594,0.15981816,0.29423565,0.29187873,0.25379083,0.079238445,0.040299978,0.08139118,0.19728287,0.28349158,0.10452955,0.10500587,0.106044985,0.09962545,0.23869926,0.25794688,0.19771062,0.063594155,0.26661688,0.25505465,0.039239917,1.0,0.02676651,0.0132692,1.0,0.0882612,0.23774962,0.21923003,0.2685979,0.0971238,0.27690637,0.13227862,0.19225171,0.10447363,0.21294211,0.066117905,0.16004804,0.19061317,0.15007699,0.18166043,0.24200064,0.04232696,0.1511318,0.109851874,0.292957,0.18049885,0.055407334,0.25732422,0.07789181,0.11193262,0.2994987,0.1758816,0.046173505,0.06488234,0.06404138,0.08326561,10
Web Attack - XSS,0.25054637,0.2885559,0.20502461,0.124169074,0.20838423,0.33909532,0.04631547,0.10113368,0.15920061,0.16830339,0.11938819,0.19189954,0.10881764,0.17574641,0.13912249,0.13919155,0.10691435,0.11741332,0.25815925,0.28124982,0.25670198,0.1481452,0.2323011,0.0015364591,0.07174056,0.2816067,0.14507252,0.26976442,0.14298102,0.110051975,0.13946947,0.046004146,0.04976463,0.20361792,0.023622133,0.17610751,0.053752586,0.14911962,0.20253868,0.2200056,0.11703639,0.21191043,0.07191696,0.108919345,0.2536853,0.13760482,1.0,0.112538226,0.25515363,0.05786921,0.04875956,0.2730302,0.0027660034,0.2664858,0.06679954,0.098627076,0.1739638,0.19022778,0.1893546,0.059763286,0.29778922,0.081081875,0.19724612,0.21337596,0.17425244,0.14706546,0.021451687,0.22822526,0.29166296,0.22806941,0.033906143,0.187417,0.05661534,0.040312927,0.049504742,0.16949147,0.20596552,0.23326634,13
DoS GoldenEye,0.17428114,0.173731,0.26493216,0.12072023,0.28912324,0.10596071,0.13330032,0.15434653,0.2347282,0.15255383,0.17554879,0.019667247,0.16079584,0.635592,0.086125985,0.110853754,0.29360357,0.22851391,0.15520625,0.21521328,0.18109772,0.0467004,0.27161646,0.012508374,0.08449106,0.12783238,0.23883271,0.100477986,0.22041546,0.08293274,0.28746694,0.20056798,0.1572294,0.05564189,0.020526282,0.048975796,0.23707035,0.07158801,0.070702545,0.20108666,0.21412858,0.2609541,0.2180858,0.07932529,0.12945756,0.13841617,0.18227129,0.1743229,0.045642775,0.24899872,0.042068288,0.097840756,0.15282853,0.025227193,0.027911281,0.10622285,0.16653168,0.17134662,0.12331333,0.2631017,0.2964205,0.12975825,0.06706141,0.042610385,0.28603578,0.069501504,0.03958553,0.06353605,0.032758065,0.18189004,0.07167287,0.19018157,0.2645251,0.045837052,0.07357058,0.26035917,0.16586353,0.060195863,3
DoS Slowhttptest,0.8825859,0.17849977,0.023379683,0.13284007,0.083475724,0.1905578,0.19777103,0.026061969,0.21088259,0.19614328,0.20945351,0.25047842,0.20971543,0.06714792,0.24048398,0.24622603,0.053371888,0.26327223,0.17967276,0.2553004,0.024116732,0.21889995,0.08522249,0.06420298,0.23629616,0.28220862,0.019599099,0.21048859,0.1735251,0.11298061,0.20570667,0.123771444,0.16942802,0.20942229,0.23570333,0.28045216,0.2596619,0.05121773,0.105174884,0.23335254,0.25289077,0.06822979,0.0007258419,0.15338986,0.22170682,0.0490484,0.21411942,0.07380454,0.19038849,0.15567209,0.21378642,0.0567484,0.044403814,0.07162453,0.14812529,0.17740358,0.028189609,0.16815773,0.24768858,0.054443702,0.013737539,0.001600931,0.18567097,0.29466882,0.06185019,0.104203194,0.19793762,0.26344338,0.15844822,0.29642382,0.1422987,0.243925,0.14984147,0.2349563,0.011532026,0.2568298,0.25095624,0.26029995,5
DDoS,0.037262976,0.12316356,0.003676883,0.131748,0.28088993,0.22291765,0.002056891,0.088553205,0.19181839,0.1039908,0.1312167,0.0016474014,0.06453012,0.9234758,0.8768517,0.01394909,0.08620006,0.06263175,0.17770031,0.117112026,0.00023991718,0.2335741,0.25690156,0.19834565,0.03194786,0.019908737,0.00010287872,0.1415219,0.045865614,0.06562271,0.07685342,0.11154855,0.017505718,0.08069446,0.24943653,0.05040793,0.15289019,0.1300886,0.08655479,0.039738942,0.14537616,0.024635289,0.10406045,0.0,0.29125735,0.07257052,0.13136418,0.10820222,0.2999298,0.18389513,0.2806581,0.023182716,0.2866556,0.26289478,0.1831912,0.21341021,0.1528855,0.08483166,0.16969505,0.248739,0.046798393,0.13667516,0.054132644,0.030330531,0.21701016,0.1808649,0.29019302,0.1631768,0.24178664,0.14292856,0.0814117,0.22059909,0.14675047,0.025633879,0.19526432,0.15900616,0.113183774,0.1842051,2
BENIGN,0.5885316,0.083454795,0.13632417,0.20314018,0.022494784,0.032124646,0.24726792,0.2788237,0.05367154,0.27502263,0.25665078,0.044032294,0.04390926,0.24399026,0.23610929,0.14738894,0.24658304,0.03982883,0.074200794,0.21856627,0.15272558,0.12291973,0.25071913,0.041972928,0.12245179,0.27100107,0.27308765,0.110118754,0.12799166,0.022860436,0.06421559,0.0053006164,0.16002639,0.29648042,0.04393367,0.28501582,0.12213889,0.015093518,0.048099503,0.1359414,0.061438996,0.2005875,0.07096601,0.23246548,0.0628412,0.1761971,1.0,0.24104844,0.18242273,0.15453655,0.27163702,0.2643965,0.2646965,0.071057424,0.21553986,0.1920482,0.2547094,0.18956587,0.057590924,0.086160734,0.14543176,0.16606551,0.12808064,0.25853917,0.25566816,0.22474834,0.13361341,0.22869399,0.25764403,0.18179089,0.1817396,0.07041026,0.1065265,0.20555426,0.27061784,0.20622541,0.10262148,0.23596303,0
FTP-Patator,0.31300822,0.15106049,0.101942375,0.25914997,0.16942371,0.28110942,0.13113338,0.1342209,0.0991339,0.2940623,0.23883262,0.2345947,0.109444074,0.10964755,0.2690333,0.056257866,0.27989036,0.10327085,0.15162271,0.2807601,0.100267455,0.2706929,0.1699935,0.16862713,0.15639755,0.0672031,0.19426027,0.24205607,0.08119808,0.028217888,0.1594862,0.29815835,0.18894523,0.0053417585,0.2948308,0.26129943,0.09039529,0.15267922,0.23994955,0.22048785,0.030418245,0.052261747,0.03648124,1.0,0.14905395,0.08666577,1.0,0.08959646,0.124922216,0.1389931,0.23429811,0.29543567,0.176998,0.0553403,0.27502507,0.1251134,0.07335371,0.14114495,0.14675766,0.010431473,0.225935,0.17719714,0.0728465,0.1517093,0.2499169,0.16196556,0.20583868,0.113142185,0.08467721,0.2939314,0.1797497,0.045981575,0.09112299,0.02145307,0.29746005,0.15760438,0.19737107,0.2553043,7
DoS Slowloris,0.9741861,0.2185031,0.028059855,0.26968175,0.10813657,0.079925895,0.100786716,0.027759092,0.033981483,0.21792214,0.099977575,0.035291888,0.057339355,0.09722166,0.20161334,0.25268152,0.052032452,0.24869098,0.022767304,0.002688235,0.17070702,0.22793554,0.12004461,0.12284615,0.041640095,0.0011827464,0.026500426,0.02004931,0.24092458,0.18904902,0.1984413,0.01988882,0.0596972,0.2709134,0.039467666,0.020149576,0.09256744,0.16291635,0.24676493,0.25904432,0.2016396,0.150596,0.16150866,0.2022479,0.1636447,0.1450785,0.17865296,0.03558437,0.116064146,0.1307142,0.11756509,0.09299215,0.09702991,0.18393011,0.29670978,0.2010986,0.11622106,0.01505899,0.1217785,0.17442499,0.23705277,0.07019227,0.19725704,0.12718508,0.17684199,0.16847163,0.054848984,0.22965722,0.22389561,0.1784996,0.28739765,0.11288367,0.19014466,0.037169766,0.0023433648,0.15740475,0.21789487,0.16939017,6
